,199-D5-127
2017-12-11,8.248888969421387
2017-01-02,3.361182451248169
2016-09-16,12.921243667602539
2017-02-23,4.06194543838501
2015-07-02,9.061762809753418
2016-09-09,12.62894344329834
2016-11-21,6.480421543121338
2018-07-04,5.4853949546813965
2015-08-29,11.560839653015137
2016-04-03,18.667850494384766
2016-11-12,6.673669338226318
2016-04-10,18.807270050048828
2018-04-02,8.17441463470459
2018-04-06,8.446544647216797
2015-05-26,11.132590293884277
2015-07-26,12.323785781860352
2018-04-27,8.402692794799805
2018-06-20,4.769452095031738
2015-11-21,9.107460021972656
2016-10-19,9.601080894470215
2018-08-25,3.0106964111328125
2016-12-15,4.176729202270508
2018-09-08,2.339570999145508
2018-10-13,1.4142167568206787
2015-03-21,24.10040283203125
2018-08-21,3.1672797203063965
2016-11-18,6.502157211303711
2015-06-16,7.867410182952881
2015-08-18,12.330879211425781
2018-11-10,5.618099212646484
2018-07-15,5.4792704582214355
2017-01-10,3.905855894088745
2015-04-11,22.277446746826172
2015-10-18,10.717764854431152
2016-03-20,17.42521095275879
2017-05-28,7.561221599578857
2017-12-13,8.397344589233398
2017-01-09,3.821876049041748
2016-01-27,10.771759986877441
2015-03-28,23.604948043823242
2018-12-29,3.5115792751312256
2016-10-28,8.58635425567627
2018-08-04,4.262762069702148
2016-04-20,16.764780044555664
2015-02-14,25.326927185058594
2017-02-27,3.3195159435272217
2017-09-29,7.640873908996582
2018-02-11,6.535521507263184
2015-01-25,25.326927185058594
2018-05-20,5.460338592529297
2017-04-12,5.021810054779053
2018-04-08,8.574435234069824
2016-08-14,11.605001449584961
2018-12-07,8.629947662353516
2017-08-31,5.7782793045043945
2017-11-22,6.22549295425415
2015-04-20,21.266023635864258
2018-03-06,7.18609619140625
2015-08-11,12.45690631866455
2017-11-18,6.038191795349121
2016-12-23,3.4314143657684326
2015-02-25,25.26456069946289
2018-12-09,8.42284107208252
2015-09-11,10.123579978942871
2017-12-08,7.898003101348877
2016-10-04,12.300976753234863
2016-06-29,7.1559977531433105
2016-04-22,16.073116302490234
2017-08-07,5.895442962646484
2017-04-23,5.663518905639648
2015-03-05,24.88297462463379
2016-02-18,13.321772575378418
2016-01-20,10.17568588256836
2017-09-01,5.840615272521973
2017-06-03,8.316980361938477
2016-03-27,18.046537399291992
2018-06-12,4.324434757232666
2016-10-18,9.756244659423828
2016-01-05,8.75203800201416
2016-11-20,6.487234592437744
2015-08-08,12.480045318603516
2018-09-25,1.3497645854949951
2015-01-22,25.326927185058594
2017-01-30,6.030156135559082
2017-05-19,6.853642463684082
2016-02-25,14.349665641784668
2015-07-19,11.499387741088867
2016-03-26,17.969099044799805
2018-03-07,7.210465431213379
2017-10-16,7.402706146240234
2017-06-30,10.11683464050293
2016-11-27,6.373406410217285
2017-03-22,2.1121017932891846
2018-05-21,5.231893539428711
2018-12-01,8.896641731262207
2017-06-29,10.137842178344727
2017-11-15,5.969087600708008
2016-05-20,3.8168132305145264
2018-08-12,3.6179895401000977
2018-06-09,4.190506935119629
2016-02-10,11.831180572509766
2015-11-14,10.228041648864746
2015-07-03,9.20685863494873
2018-01-25,6.76695442199707
2018-09-13,2.0146677494049072
2016-09-01,12.30012321472168
2016-09-18,13.144428253173828
2016-04-30,13.260461807250977
2015-10-06,10.197857856750488
2016-09-22,13.515838623046875
2015-01-21,25.326927185058594
2015-06-20,7.873080730438232
2017-06-20,10.084694862365723
2017-11-05,6.076315879821777
2015-06-26,8.271976470947266
2015-11-24,8.712496757507324
2016-12-07,5.342963218688965
2018-05-07,7.47033166885376
2016-04-15,18.118404388427734
2018-09-04,2.5648787021636963
2015-09-24,9.982709884643555
2016-09-07,12.566893577575684
2015-05-11,15.671900749206543
2017-05-15,6.684749603271484
2018-11-04,4.272609233856201
2018-09-09,2.2780301570892334
2016-05-04,11.021453857421875
2016-08-29,12.14597225189209
2018-05-02,7.9742608070373535
2018-03-10,7.267945766448975
2016-02-21,13.77965259552002
2015-06-02,9.557910919189453
2017-06-08,9.109086036682129
2017-04-29,5.830267906188965
2015-10-07,10.227864265441895
2017-10-31,6.218297481536865
2015-09-27,10.012810707092285
2015-04-07,22.7075138092041
2015-07-30,12.461587905883789
2016-07-23,10.622690200805664
2018-11-11,5.88701057434082
2017-05-21,6.968929767608643
2016-06-16,3.6704816818237305
2018-11-08,5.116223335266113
2018-09-18,1.6922919750213623
2018-01-04,8.471092224121094
2016-12-13,4.457772254943848
2015-03-19,24.18852996826172
2015-09-21,9.969182968139648
2018-12-26,4.183834075927734
2015-05-30,10.175912857055664
2016-04-14,18.32320785522461
2016-07-18,10.192862510681152
2016-04-06,18.842390060424805
2018-07-01,5.41290283203125
2017-06-15,9.814210891723633
2018-09-07,2.3989789485931396
2016-11-26,6.407477855682373
2018-03-21,7.539379119873047
2017-07-17,8.59792709350586
2018-08-19,3.249286651611328
2018-04-29,8.230536460876465
2016-08-09,11.44748306274414
2018-10-04,1.176516056060791
2015-09-01,11.185699462890625
2018-01-16,7.443888187408447
2017-01-21,5.260570526123047
2018-10-24,2.4459192752838135
2018-08-05,4.169790267944336
2016-10-10,10.989151954650879
2018-04-05,8.377959251403809
2016-08-18,11.702742576599121
2015-11-10,10.70650863647461
2017-07-22,7.943001747131348
2015-06-05,9.008480072021484
2018-10-12,1.3676280975341797
2018-07-27,4.886567115783691
2018-02-24,6.85498046875
2017-09-26,7.579497337341309
2017-11-12,5.952821254730225
2018-07-30,4.679044246673584
2018-10-23,2.303826332092285
2015-01-26,25.326927185058594
2015-07-16,11.02033519744873
2017-12-24,8.705513954162598
2015-01-16,25.326927185058594
2018-08-14,3.4968459606170654
2017-06-02,8.173355102539062
2016-09-13,12.757381439208984
2018-09-22,1.4874422550201416
2017-11-16,5.9859232902526855
2017-12-03,7.132905960083008
2016-05-12,7.307038307189941
2017-03-03,2.6845877170562744
2017-08-22,5.344791412353516
2016-05-30,1.5943057537078857
2018-11-26,8.831082344055176
2018-11-12,6.169670581817627
2017-12-31,8.67489242553711
2016-06-26,6.515430927276611
2016-04-01,18.4864559173584
2016-09-25,13.215394020080566
2016-03-07,15.78735637664795
2016-09-19,13.318948745727539
2016-12-29,3.261098861694336
2018-07-12,5.520191669464111
2015-07-29,12.440712928771973
2015-11-13,10.374160766601562
2016-05-28,1.817042350769043
2018-08-30,2.80202579498291
2017-04-09,4.671875476837158
2015-11-16,9.896720886230469
2017-10-28,6.376413345336914
2018-11-18,7.863142490386963
2015-05-22,12.162668228149414
2018-01-15,7.545900344848633
2017-01-23,5.462689399719238
2017-09-28,7.624439239501953
2018-05-24,4.663204193115234
2016-08-03,11.140731811523438
2016-07-16,9.991786003112793
2016-02-03,11.171300888061523
2016-10-30,8.40578556060791
2015-09-10,10.186080932617188
2017-06-26,10.165448188781738
2016-04-13,18.496145248413086
2017-07-03,10.009803771972656
2015-12-24,7.733819961547852
2018-07-02,5.442685127258301
2018-07-24,5.077963829040527
2018-04-17,8.824970245361328
2018-07-29,4.750803470611572
2018-11-15,7.0782389640808105
2016-05-23,2.8166537284851074
2017-01-19,5.042553901672363
2015-05-10,15.974061965942383
2015-05-25,11.381836891174316
2017-08-18,5.340765476226807
2017-04-27,5.723165988922119
2016-12-16,4.048312664031982
2017-06-24,10.158717155456543
2018-01-01,8.639081954956055
2015-08-24,12.039910316467285
2017-11-27,6.58786153793335
